time,pm25,dp,haps,nox,press,rh,temp,wd,wp
2023-07-26 03:00:00,17.8,63.0,0.1,9.9,1003.0,39.0,92.0,152.1,3.3
2023-07-26 04:00:00,17.8,63.0,0.1,9.5,1003.0,41.0,90.0,155.9,3.3
2023-07-26 05:00:00,17.8,63.0,0.1,10.3,1003.0,43.0,88.0,140.2,2.6
2023-07-26 06:00:00,18.0,63.0,0.53,12.3,1003.0,44.0,87.0,139.8,2.4
2023-07-26 07:00:00,17.4,63.0,0.53,10.9,1003.0,47.0,86.0,159.3,3.0
2023-07-26 08:00:00,14.8,66.0,0.1,5.8,1003.0,54.0,85.0,184.8,3.0
2023-07-26 09:00:00,16.3,67.0,0.1,9.1,1003.0,59.0,83.0,166.1,1.9
2023-07-26 10:00:00,16.5,68.0,0.1,12.5,1004.0,63.0,81.0,142.9,2.3
2023-07-26 11:00:00,17.9,68.0,0.2,17.6,1004.0,66.0,81.0,144.9,2.2
2023-07-26 12:00:00,20.4,69.0,0.2,20.2,1004.0,61.0,83.0,148.4,2.2
2023-07-26 13:00:00,24.0,68.0,0.2,17.9,1005.0,51.0,89.0,169.5,2.4
2023-07-26 14:00:00,23.5,66.0,0.1,12.4,1005.0,43.0,92.0,184.6,4.1
2023-07-26 15:00:00,21.6,63.0,0.1,9.0,1005.0,34.0,95.0,193.2,6.6
2023-07-26 16:00:00,19.7,62.0,0.1,5.6,1004.0,31.0,98.0,209.4,6.1
2023-07-26 17:00:00,18.9,62.0,0.1,3.5,1004.0,29.0,99.0,185.4,5.5
2023-07-26 18:00:00,19.2,61.0,0.1,3.7,1003.0,27.0,101.0,191.1,4.8
2023-07-26 19:00:00,19.9,60.0,0.1,3.6,1003.0,24.0,103.0,173.5,4.6
2023-07-26 20:00:00,18.0,57.0,0.1,4.1,1002.0,21.0,104.0,171.2,5.1
2023-07-26 21:00:00,18.1,56.0,0.1,3.6,1001.0,21.0,104.0,151.8,5.0
2023-07-26 22:00:00,17.9,56.0,0.1,3.2,1001.0,21.0,103.0,161.8,5.1
2023-07-26 23:00:00,18.4,57.0,0.1,4.3,1000.0,22.0,102.0,155.4,4.9
2023-07-27 00:00:00,20.1,58.0,0.1,5.3,1001.0,25.0,99.0,127.2,5.2
2023-07-27 01:00:00,19.9,58.0,0.1,6.7,1001.0,29.0,95.0,133.8,4.3
2023-07-27 02:00:00,20.7,60.0,0.2,9.0,1001.0,34.0,92.0,136.7,3.3
2023-07-27 03:00:00,21.0,61.0,0.1,12.9,1001.0,38.0,90.0,136.2,2.9
2023-07-27 04:00:00,20.4,61.0,0.2,14.8,1001.0,39.0,89.0,140.6,3.0
2023-07-27 05:00:00,19.8,61.0,0.1,11.7,1002.0,40.0,88.0,137.6,3.0
2023-07-27 06:00:00,20.4,62.0,0.1,12.6,1002.0,44.0,86.0,134.4,2.9
2023-07-27 07:00:00,21.3,63.0,0.1,14.6,1002.0,50.0,84.0,150.8,2.2
2023-07-27 08:00:00,21.5,64.0,0.56,14.1,1002.0,53.0,83.0,146.7,2.8
2023-07-27 09:00:00,21.6,66.0,0.56,8.7,1002.0,58.0,83.0,168.2,2.6
2023-07-27 10:00:00,22.5,67.0,0.1,12.1,1002.0,61.0,82.0,157.3,2.2
2023-07-27 11:00:00,25.7,68.0,0.2,17.0,1003.0,65.0,81.0,158.2,2.8
2023-07-27 12:00:00,24.4,69.0,0.2,13.6,1003.0,63.0,83.0,164.8,3.0
2023-07-27 13:00:00,25.7,68.0,0.1,12.8,1004.0,54.0,87.0,178.1,3.4
2023-07-27 14:00:00,27.3,66.0,0.1,11.0,1004.0,44.0,91.0,189.2,3.5
2023-07-27 15:00:00,27.4,64.0,0.1,9.9,1004.0,35.0,96.0,194.0,3.1
2023-07-27 16:00:00,25.2,62.0,0.1,6.5,1004.0,30.0,99.0,193.0,4.5
2023-07-27 17:00:00,23.9,61.0,0.1,5.0,1004.0,27.0,101.0,167.1,3.9
2023-07-27 18:00:00,22.9,61.0,0.2,5.8,1003.0,27.0,101.0,155.9,4.1
2023-07-27 19:00:00,21.2,59.0,0.1,3.6,1003.0,24.0,102.0,179.9,4.0
2023-07-27 20:00:00,18.9,58.0,0.1,3.5,1002.0,22.0,103.0,154.9,4.7
2023-07-27 21:00:00,16.5,57.0,0.1,3.2,1002.0,21.0,103.0,144.6,5.3
2023-07-27 22:00:00,16.6,57.0,0.1,3.4,1001.0,22.0,103.0,156.7,5.1
2023-07-27 23:00:00,16.9,58.0,0.1,3.6,1001.0,24.0,101.0,160.0,5.2
2023-07-28 00:00:00,18.1,60.0,0.1,5.0,1001.0,28.0,98.0,134.9,5.1
2023-07-28 01:00:00,18.4,61.0,0.1,5.0,1001.0,33.0,95.0,133.7,4.9
2023-07-28 02:00:00,18.0,62.0,0.1,7.4,1002.0,37.0,92.0,135.6,3.4
2023-07-28 03:00:00,18.8,63.0,0.1,16.2,1002.0,40.0,90.0,143.2,2.9
2023-07-28 04:00:00,19.6,64.0,0.1,18.4,1003.0,43.0,89.0,141.2,2.6
2023-07-28 05:00:00,19.2,64.0,0.1,16.4,1003.0,45.0,88.0,146.8,2.7
2023-07-28 06:00:00,19.0,63.0,0.55,12.6,1003.0,45.0,87.0,143.0,2.9
2023-07-28 07:00:00,19.1,63.0,0.55,9.2,1003.0,47.0,86.0,146.9,2.5
2023-07-28 08:00:00,20.4,65.0,0.1,5.2,1003.0,52.0,85.0,190.2,4.3
2023-07-28 09:00:00,20.4,66.0,0.1,6.0,1003.0,56.0,84.0,178.6,3.4
2023-07-28 10:00:00,21.8,67.0,0.1,12.2,1003.0,59.0,82.0,182.6,2.0
2023-07-28 11:00:00,24.8,67.0,0.1,18.6,1004.0,60.0,82.0,220.8,2.4
2023-07-28 12:00:00,27.5,67.0,0.1,21.7,1004.0,57.0,84.0,217.9,2.9
2023-07-28 13:00:00,26.8,66.0,0.1,13.0,1005.0,49.0,87.0,200.1,4.4
2023-07-28 14:00:00,26.8,64.0,0.1,9.3,1005.0,40.0,91.0,221.3,4.6
2023-07-28 15:00:00,25.7,63.0,0.1,8.2,1005.0,34.0,95.0,227.8,4.1
2023-07-28 16:00:00,22.8,61.0,0.1,6.2,1005.0,29.0,98.0,189.8,5.3
2023-07-28 17:00:00,22.5,61.0,0.1,3.9,1004.0,28.0,100.0,179.1,4.9
2023-07-28 18:00:00,20.7,60.0,0.1,3.3,1004.0,26.0,100.0,172.8,4.5
2023-07-28 19:00:00,18.8,59.0,0.1,3.2,1003.0,24.0,102.0,188.9,4.3
2023-07-28 20:00:00,16.5,57.0,0.1,3.0,1003.0,21.0,104.0,143.5,4.3
2023-07-28 21:00:00,15.2,56.0,0.1,2.9,1002.0,21.0,104.0,130.5,4.8
2023-07-28 22:00:00,16.7,58.0,0.1,3.3,1002.0,23.0,103.0,146.3,4.0
2023-07-28 23:00:00,18.2,60.0,0.1,3.7,1002.0,26.0,102.0,120.9,5.6
2023-07-29 00:00:00,18.5,61.0,0.1,5.1,1002.0,28.0,99.0,130.3,4.3
2023-07-29 01:00:00,19.0,61.0,0.1,5.2,1002.0,32.0,95.0,130.0,3.8
2023-07-29 02:00:00,20.8,63.0,0.2,12.8,1003.0,36.0,93.0,142.3,2.7
2023-07-29 03:00:00,20.7,63.0,0.2,18.2,1003.0,38.0,92.0,136.0,2.3
2023-07-29 04:00:00,20.6,64.0,0.2,19.7,1004.0,41.0,91.0,138.6,2.4
2023-07-29 05:00:00,21.4,65.0,0.2,17.4,1004.0,44.0,90.0,125.4,2.5
2023-07-29 06:00:00,21.5,66.0,0.1,13.0,1003.0,48.0,88.0,120.6,2.8
2023-07-29 07:00:00,21.4,66.0,0.1,10.7,1003.0,49.0,87.0,123.8,2.1
2023-07-29 08:00:00,22.5,67.0,0.74,13.7,1004.0,56.0,85.0,161.6,2.0
2023-07-29 09:00:00,21.7,66.0,0.74,11.0,1004.0,55.0,84.0,196.2,3.1
2023-07-29 10:00:00,21.7,65.0,0.1,9.3,1004.0,55.0,83.0,228.6,2.9
2023-07-29 11:00:00,21.6,66.0,0.1,10.8,1004.0,59.0,82.0,198.7,2.5
2023-07-29 12:00:00,25.5,66.0,0.2,23.7,1005.0,55.0,83.0,172.3,2.2
2023-07-29 13:00:00,25.4,64.0,0.2,20.5,1005.0,45.0,88.0,206.1,2.4
2023-07-29 14:00:00,24.9,63.0,0.1,6.6,1006.0,38.0,92.0,219.4,2.9
2023-07-29 15:00:00,25.2,62.0,0.1,7.0,1006.0,32.0,96.0,266.3,3.1
2023-07-29 16:00:00,23.4,61.0,0.1,4.6,1005.0,28.0,100.0,239.2,2.5
2023-07-29 17:00:00,20.7,61.0,0.1,3.3,1005.0,26.0,102.0,192.6,2.8
2023-07-29 18:00:00,19.8,60.0,0.1,2.8,1005.0,24.0,104.0,193.1,2.1
2023-07-29 19:00:00,18.6,59.0,0.1,3.0,1004.0,23.0,104.0,131.3,1.4
2023-07-29 20:00:00,17.5,59.0,0.1,0.0,1003.0,22.0,105.0,135.7,3.1
2023-07-29 21:00:00,17.4,58.0,0.1,0.0,1003.0,21.0,105.0,147.8,2.5
2023-07-29 22:00:00,17.3,58.0,0.1,0.0,1003.0,22.0,105.0,128.4,3.8
2023-07-29 23:00:00,15.6,57.0,0.1,2.7,1002.0,22.0,103.0,150.7,3.7
2023-07-30 00:00:00,16.4,59.0,0.1,3.1,1002.0,26.0,100.0,136.3,3.8
2023-07-30 01:00:00,17.3,60.0,0.1,5.8,1002.0,30.0,96.0,147.5,3.2
2023-07-30 02:00:00,17.1,59.0,0.2,10.5,1002.0,31.0,94.0,140.7,2.6
2023-07-30 03:00:00,17.9,60.0,0.69,13.4,1003.0,35.0,92.0,126.9,2.8
2023-07-30 04:00:00,18.1,62.0,0.69,10.6,1004.0,38.0,91.0,98.3,3.6
2023-07-30 05:00:00,17.7,62.0,0.2,10.9,1004.0,40.0,90.0,104.9,2.8
2023-07-30 06:00:00,16.6,63.0,0.81,10.8,1004.0,43.0,88.0,121.3,2.5
2023-07-30 07:00:00,16.9,64.0,0.81,13.2,1004.0,47.0,86.0,166.6,1.7
2023-07-30 08:00:00,19.1,65.0,0.81,19.4,1003.0,54.0,83.0,148.0,1.4
2023-07-30 09:00:00,19.3,65.0,0.2,19.1,1003.0,54.0,83.0,145.3,1.9
2023-07-30 10:00:00,19.7,64.0,0.2,18.4,1004.0,56.0,82.0,150.9,1.3
2023-07-30 11:00:00,19.9,64.0,0.1,16.9,1004.0,57.0,81.0,193.3,1.4
2023-07-30 12:00:00,20.5,65.0,0.1,13.3,1005.0,54.0,83.0,209.3,2.2
2023-07-30 13:00:00,19.2,64.0,0.1,6.0,1005.0,46.0,88.0,211.9,3.2
2023-07-30 14:00:00,18.8,63.0,0.1,4.9,1006.0,37.0,93.0,225.0,3.1
2023-07-30 15:00:00,18.9,62.0,0.1,5.7,1005.0,31.0,98.0,245.8,2.1
2023-07-30 16:00:00,17.0,59.0,0.1,4.3,1005.0,25.0,101.0,279.9,1.4
2023-07-30 17:00:00,15.4,57.0,0.1,2.8,1005.0,22.0,102.0,34.8,1.2
2023-07-30 18:00:00,15.7,58.0,0.1,2.7,1004.0,23.0,103.0,91.1,1.9
2023-07-30 19:00:00,15.1,58.0,0.1,2.5,1003.0,22.0,104.0,81.7,4.6
2023-07-30 20:00:00,14.7,59.0,0.1,2.3,1003.0,21.0,106.0,120.4,3.6
2023-07-30 21:00:00,14.2,58.0,0.1,2.2,1002.0,21.0,106.0,117.0,3.5
2023-07-30 22:00:00,13.2,58.0,0.1,2.2,1002.0,21.0,106.0,121.4,4.3
2023-07-30 23:00:00,14.2,58.0,0.1,2.5,1002.0,21.0,105.0,121.5,3.8
2023-07-31 00:00:00,17.3,59.0,0.1,3.6,1001.0,24.0,102.0,120.4,4.4
2023-07-31 01:00:00,27.7,59.0,0.2,6.6,1002.0,28.0,98.0,137.7,2.6
2023-07-31 02:00:00,34.2,60.0,0.3,13.1,1002.0,31.0,95.0,140.1,2.4
2023-07-31 03:00:00,17.5,60.0,0.2,19.8,1002.0,33.0,93.0,141.9,2.2
2023-07-31 04:00:00,16.4,61.0,0.2,16.7,1002.0,35.0,92.0,146.9,2.5
2023-07-31 05:00:00,16.3,62.0,0.2,13.0,1002.0,38.0,91.0,127.8,2.9
2023-07-31 06:00:00,16.6,63.0,0.1,12.5,1002.0,41.0,90.0,114.4,3.0
2023-07-31 07:00:00,16.8,64.0,0.1,14.4,1002.0,46.0,87.0,164.2,1.3
2023-07-31 08:00:00,17.2,65.0,0.71,18.1,1002.0,51.0,85.0,156.4,1.7
2023-07-31 09:00:00,19.2,66.0,0.71,25.6,1002.0,56.0,84.0,134.4,1.7
2023-07-31 10:00:00,19.1,67.0,0.2,38.2,1003.0,56.0,84.0,136.8,2.2
2023-07-31 11:00:00,20.3,66.0,0.3,40.1,1003.0,55.0,84.0,133.7,2.2
2023-07-31 12:00:00,20.5,65.0,0.3,44.6,1004.0,49.0,87.0,146.9,2.2
2023-07-31 13:00:00,20.5,64.0,0.2,37.1,1004.0,41.0,92.0,153.3,2.8
2023-07-31 14:00:00,18.3,64.0,0.1,22.9,1005.0,33.0,97.0,164.1,1.6
2023-07-31 15:00:00,15.4,63.0,0.1,14.3,1005.0,29.0,101.0,247.8,3.2
2023-07-31 16:00:00,15.0,62.0,0.1,6.7,1004.0,26.0,103.0,229.7,4.4
2023-07-31 17:00:00,15.5,60.0,0.1,4.8,1004.0,23.0,105.0,216.5,3.8
2023-07-31 18:00:00,16.6,60.0,0.1,3.5,1003.0,23.0,105.0,138.8,3.0
2023-07-31 19:00:00,15.4,60.0,0.1,3.6,1002.0,22.0,107.0,156.6,3.7
2023-07-31 20:00:00,14.8,60.0,0.1,3.4,1001.0,21.0,107.0,166.6,3.0
2023-07-31 21:00:00,14.9,60.0,0.1,4.4,1001.0,21.0,108.0,161.3,3.6
2023-07-31 22:00:00,15.2,60.0,0.1,4.8,1000.0,21.0,108.0,136.7,3.8
2023-07-31 23:00:00,15.4,60.0,0.1,4.9,1000.0,22.0,106.0,127.1,3.8
2023-08-01 00:00:00,14.9,60.0,0.1,5.1,1000.0,23.0,104.0,135.2,3.1
2023-08-01 01:00:00,15.4,61.0,0.3,9.0,1001.0,28.0,99.0,122.9,2.9
2023-08-01 02:00:00,18.3,66.0,0.1,7.9,1001.0,36.0,97.0,88.0,5.7
2023-08-01 03:00:00,22.1,70.0,0.2,6.7,1002.0,43.0,95.0,93.7,7.7
2023-08-01 04:00:00,21.7,69.0,0.1,6.3,1003.0,44.0,94.0,103.3,7.9
2023-08-01 05:00:00,20.7,70.0,0.1,4.9,1003.0,49.0,91.0,112.2,6.3
2023-08-01 06:00:00,20.7,70.0,0.69,6.2,1002.0,54.0,89.0,134.7,3.9
2023-08-01 07:00:00,20.3,71.0,0.69,6.5,1003.0,58.0,88.0,152.0,2.9
2023-08-01 08:00:00,21.0,72.0,0.1,10.9,1003.0,62.0,86.0,128.9,2.9
2023-08-01 09:00:00,20.1,71.0,0.1,9.5,1002.0,60.0,87.0,135.2,3.0
2023-08-01 10:00:00,19.5,70.0,0.1,11.5,1003.0,60.0,86.0,140.7,2.9
2023-08-01 11:00:00,20.3,70.0,0.2,18.1,1003.0,61.0,85.0,141.2,2.5
2023-08-01 12:00:00,20.1,70.0,0.2,21.2,1003.0,58.0,86.0,136.9,2.5
2023-08-01 13:00:00,23.5,69.0,0.1,20.2,1004.0,49.0,91.0,155.2,3.0
2023-08-01 14:00:00,24.5,69.0,0.1,20.5,1004.0,43.0,95.0,147.4,1.8
2023-08-01 15:00:00,24.2,67.0,0.1,19.0,1004.0,34.0,101.0,154.4,1.3
2023-08-01 16:00:00,17.0,63.0,0.1,8.9,1004.0,27.0,103.0,284.6,2.4
2023-08-01 17:00:00,15.5,63.0,0.1,6.7,1003.0,26.0,105.0,240.0,2.8
2023-08-01 18:00:00,16.4,63.0,0.1,6.5,1003.0,24.0,106.0,166.5,1.1
2023-08-01 19:00:00,15.9,61.0,0.1,5.1,1002.0,22.0,108.0,161.6,1.4
2023-08-01 20:00:00,15.1,61.0,0.1,0.1,1001.0,22.0,108.0,83.5,3.6
2023-08-01 21:00:00,14.1,61.0,0.1,0.1,1001.0,21.0,109.0,136.8,3.7
2023-08-01 22:00:00,13.2,61.0,0.1,0.1,1000.0,21.0,109.0,160.7,4.5
2023-08-01 23:00:00,14.0,62.0,0.1,3.9,1000.0,23.0,107.0,149.5,4.3
2023-08-02 00:00:00,12.9,61.0,0.1,5.3,1000.0,24.0,104.0,137.7,3.9
2023-08-02 01:00:00,13.7,61.0,0.1,8.9,1001.0,28.0,100.0,145.6,3.2
2023-08-02 02:00:00,15.5,64.0,0.1,11.3,1001.0,32.0,98.0,101.4,4.7
2023-08-02 03:00:00,16.1,69.0,0.1,7.9,1002.0,41.0,96.0,107.4,5.8
2023-08-02 04:00:00,13.8,70.0,0.1,4.5,1002.0,46.0,94.0,106.6,7.5
2023-08-02 05:00:00,12.1,70.0,0.1,4.1,1003.0,48.0,92.0,105.8,6.1
2023-08-02 06:00:00,12.2,70.0,0.1,6.8,1002.0,50.0,90.0,136.6,2.6
2023-08-02 07:00:00,12.8,70.0,0.1,7.7,1002.0,55.0,88.0,140.8,3.5
2023-08-02 08:00:00,12.5,70.0,0.57,9.7,1002.0,58.0,87.0,136.2,2.5
2023-08-02 09:00:00,13.2,70.0,0.57,14.1,1002.0,59.0,86.0,147.9,2.4
2023-08-02 10:00:00,14.8,70.0,0.2,18.7,1002.0,61.0,85.0,144.3,2.3
2023-08-02 11:00:00,19.6,70.0,0.3,32.5,1002.0,62.0,84.0,144.6,1.9
2023-08-02 12:00:00,20.0,68.0,1.5,32.2,1002.0,54.0,87.0,207.4,2.0
2023-08-02 13:00:00,16.3,66.0,0.1,19.2,1003.0,44.0,91.0,231.6,3.2
2023-08-02 14:00:00,15.2,64.0,0.1,9.9,1003.0,37.0,95.0,223.6,5.1
2023-08-02 15:00:00,16.2,64.0,0.1,7.2,1003.0,33.0,98.0,235.0,6.0
2023-08-02 16:00:00,14.5,64.0,0.1,6.6,1003.0,28.0,103.0,227.8,4.3
2023-08-02 17:00:00,13.3,61.0,0.1,4.1,1003.0,24.0,105.0,192.9,4.7
2023-08-02 18:00:00,11.2,59.0,0.1,2.8,1002.0,22.0,106.0,178.3,4.3
2023-08-02 19:00:00,11.2,59.0,0.1,3.3,1001.0,21.0,107.0,186.1,4.6
2023-08-02 20:00:00,11.7,59.0,0.1,3.7,1000.0,19.0,109.0,174.4,4.5
2023-08-02 21:00:00,11.0,58.0,0.1,3.4,1000.0,19.0,109.0,172.5,5.2
2023-08-02 22:00:00,10.4,57.0,0.1,3.2,999.0,19.0,108.0,181.3,5.4
2023-08-02 23:00:00,10.3,58.0,0.1,3.8,999.0,20.0,107.0,179.6,5.2
2023-08-03 00:00:00,11.2,59.0,0.1,4.5,999.0,22.0,105.0,162.4,4.5
2023-08-03 01:00:00,10.4,58.0,0.1,6.4,999.0,25.0,101.0,154.4,3.8
2023-08-03 02:00:00,11.3,59.0,0.1,14.3,1000.0,28.0,97.0,143.0,2.7
2023-08-03 03:00:00,11.8,59.0,0.2,16.4,1000.0,30.0,95.0,148.1,2.4
2023-08-03 04:00:00,11.4,58.0,0.2,15.5,1001.0,30.0,93.0,149.4,2.8
2023-08-03 05:00:00,10.3,57.0,0.1,6.2,1000.0,30.0,93.0,194.9,3.8
2023-08-03 06:00:00,9.7,59.0,0.27,5.8,1000.0,32.0,92.0,200.1,4.4
2023-08-03 07:00:00,10.5,61.0,0.27,5.3,1001.0,37.0,91.0,196.7,5.0
2023-08-03 08:00:00,11.0,64.0,0.1,7.3,1001.0,44.0,89.0,202.0,5.5
2023-08-03 09:00:00,11.7,67.0,0.1,14.3,1001.0,50.0,88.0,204.1,4.0
2023-08-03 10:00:00,11.9,68.0,0.1,16.1,1001.0,52.0,87.0,221.6,5.2
2023-08-03 11:00:00,11.7,67.0,0.1,12.5,1001.0,52.0,86.0,206.6,5.6
2023-08-03 12:00:00,12.3,66.0,0.1,13.5,1002.0,49.0,87.0,199.0,4.7
2023-08-03 13:00:00,11.6,65.0,0.1,16.1,1002.0,45.0,89.0,214.7,6.3
2023-08-03 14:00:00,10.6,65.0,0.1,8.1,1002.0,42.0,92.0,233.0,5.5
2023-08-03 15:00:00,10.2,63.0,0.1,5.7,1002.0,36.0,95.0,227.0,6.3
2023-08-03 16:00:00,9.3,62.0,0.1,6.0,1002.0,30.0,99.0,215.2,5.4
2023-08-03 17:00:00,8.3,60.0,0.1,4.7,1001.0,26.0,101.0,198.3,5.7
2023-08-03 18:00:00,8.2,60.0,0.1,4.2,1001.0,24.0,104.0,187.7,4.1
2023-08-03 19:00:00,8.3,60.0,0.21,2.7,1000.0,22.0,106.0,167.0,3.3
2023-08-03 20:00:00,8.4,61.0,0.1,2.6,999.0,22.0,107.0,162.1,3.9
2023-08-03 21:00:00,8.2,61.0,0.1,3.2,998.0,22.0,108.0,165.1,4.5
2023-08-03 22:00:00,8.3,61.0,0.1,3.6,998.0,22.0,107.0,171.6,5.4
2023-08-03 23:00:00,8.0,61.0,0.1,3.4,997.0,23.0,106.0,161.9,5.3
2023-08-04 00:00:00,7.8,61.0,0.1,3.3,997.0,26.0,103.0,165.9,4.8
2023-08-04 01:00:00,8.1,63.0,0.1,5.6,997.0,30.0,99.0,179.0,3.6
2023-08-04 02:00:00,8.7,64.0,0.2,11.7,998.0,33.0,97.0,154.5,2.1
2023-08-04 03:00:00,9.8,64.0,0.2,15.4,998.0,36.0,95.0,149.6,2.5
2023-08-04 04:00:00,8.8,64.0,0.1,12.2,999.0,38.0,94.0,159.2,3.0
2023-08-04 05:00:00,8.6,65.0,0.1,8.1,999.0,40.0,93.0,167.5,4.1
2023-08-04 06:00:00,8.1,66.0,0.1,5.0,999.0,42.0,93.0,181.0,5.1
2023-08-04 07:00:00,7.5,67.0,0.1,3.9,999.0,43.0,92.0,187.3,6.3
2023-08-04 08:00:00,8.1,68.0,0.16,3.1,999.0,49.0,89.0,197.8,6.9
2023-08-04 09:00:00,6.1,69.0,0.16,4.3,999.0,54.0,88.0,195.2,5.0
2023-08-04 10:00:00,5.4,69.0,0.1,7.2,999.0,56.0,87.0,180.2,3.3
2023-08-04 11:00:00,7.2,69.0,0.1,10.4,999.0,57.0,85.0,178.0,2.8
2023-08-04 12:00:00,6.8,69.0,0.1,14.7,999.0,54.0,87.0,222.6,3.7
2023-08-04 13:00:00,8.0,69.0,0.1,9.5,1000.0,51.0,89.0,221.3,5.7
2023-08-04 14:00:00,9.0,69.0,0.1,6.7,1000.0,47.0,92.0,222.7,5.0
2023-08-04 15:00:00,10.1,68.0,0.1,6.0,1001.0,41.0,96.0,207.4,4.2
2023-08-04 16:00:00,9.3,67.0,0.1,4.1,1000.0,35.0,99.0,236.5,4.6
2023-08-04 17:00:00,8.4,65.0,0.1,3.2,1000.0,30.0,102.0,207.8,3.2
2023-08-04 18:00:00,8.6,65.0,0.1,3.2,999.0,28.0,104.0,217.6,1.4
2023-08-04 19:00:00,7.5,64.0,0.1,3.0,998.0,25.0,106.0,167.2,2.0
2023-08-04 20:00:00,7.0,63.0,0.1,3.0,997.0,23.0,108.0,150.6,2.4
2023-08-04 21:00:00,7.3,62.0,0.1,2.8,997.0,23.0,108.0,148.8,3.9
2023-08-04 22:00:00,6.7,62.0,0.1,3.6,996.0,23.0,108.0,150.2,4.1
2023-08-04 23:00:00,5.6,62.0,0.1,3.3,996.0,24.0,106.0,146.8,4.1
2023-08-05 00:00:00,5.4,62.0,0.1,4.0,996.0,26.0,104.0,136.7,4.4
2023-08-05 01:00:00,5.7,62.0,0.1,6.8,997.0,29.0,100.0,146.8,3.4
2023-08-05 02:00:00,7.4,64.0,0.1,8.2,997.0,34.0,97.0,135.9,3.5
2023-08-05 03:00:00,7.7,64.0,0.1,11.5,998.0,36.0,95.0,139.9,3.5
2023-08-05 04:00:00,7.6,65.0,0.1,13.1,998.0,39.0,93.0,145.0,3.4
2023-08-05 05:00:00,7.7,65.0,0.1,11.5,998.0,41.0,92.0,147.0,3.5
2023-08-05 06:00:00,6.8,65.0,0.49,6.4,998.0,41.0,91.0,157.5,3.8
2023-08-05 07:00:00,7.3,66.0,0.49,4.1,998.0,43.0,91.0,190.0,4.6
2023-08-05 08:00:00,8.3,67.0,0.1,5.3,998.0,48.0,90.0,193.3,4.1
2023-08-05 09:00:00,9.0,68.0,0.1,5.9,998.0,50.0,89.0,185.8,3.3
2023-08-05 10:00:00,9.1,67.0,0.1,6.8,998.0,51.0,88.0,175.6,3.1
2023-08-05 11:00:00,9.2,68.0,0.1,8.3,999.0,54.0,86.0,161.9,2.9
2023-08-05 12:00:00,9.2,68.0,0.1,7.8,1000.0,53.0,87.0,165.9,3.3
2023-08-05 13:00:00,11.3,68.0,0.1,6.8,1000.0,48.0,90.0,192.6,4.2
2023-08-05 14:00:00,13.1,67.0,0.1,5.0,1001.0,42.0,93.0,222.1,5.8
2023-08-05 15:00:00,13.5,65.0,0.1,3.3,1001.0,36.0,97.0,234.6,5.5
2023-08-05 16:00:00,13.3,64.0,0.1,3.1,1001.0,30.0,101.0,215.6,4.3
2023-08-05 17:00:00,11.2,63.0,0.1,2.5,1000.0,27.0,103.0,189.6,5.3
2023-08-05 18:00:00,10.4,62.0,0.0,2.7,1000.0,25.0,105.0,219.7,2.0
2023-08-05 19:00:00,9.9,62.0,0.1,2.1,1000.0,23.0,107.0,161.0,3.2
2023-08-05 20:00:00,9.6,62.0,0.1,0.2,999.0,22.0,109.0,109.0,3.6
2023-08-05 21:00:00,9.7,61.0,0.1,0.2,998.0,23.0,107.0,87.3,4.1
2023-08-05 22:00:00,9.6,62.0,0.1,0.2,997.0,22.0,108.0,120.4,5.3
2023-08-05 23:00:00,9.4,62.0,0.1,2.0,997.0,23.0,106.0,121.2,4.9
2023-08-06 00:00:00,9.2,62.0,0.1,2.1,998.0,26.0,104.0,141.6,3.8
2023-08-06 01:00:00,9.6,62.0,0.1,4.1,998.0,29.0,100.0,143.4,3.0
2023-08-06 02:00:00,10.1,62.0,0.2,9.6,998.0,31.0,97.0,144.4,2.8
2023-08-06 03:00:00,10.3,62.0,0.47,10.7,998.0,33.0,96.0,155.9,3.6
2023-08-06 04:00:00,10.6,61.0,0.47,6.8,998.0,33.0,95.0,165.3,3.7
2023-08-06 05:00:00,10.4,61.0,0.1,6.9,998.0,35.0,93.0,155.6,2.9
2023-08-06 06:00:00,10.2,62.0,0.1,6.7,998.0,37.0,92.0,168.5,3.3
2023-08-06 07:00:00,10.1,63.0,0.1,3.5,998.0,40.0,91.0,181.3,5.1
2023-08-06 08:00:00,10.1,66.0,0.2,3.3,998.0,46.0,89.0,199.7,4.5
2023-08-06 09:00:00,9.4,68.0,0.2,4.8,999.0,50.0,89.0,211.4,3.5
2023-08-06 10:00:00,8.6,67.0,0.2,5.2,1000.0,51.0,88.0,201.9,3.4
2023-08-06 11:00:00,7.8,67.0,0.1,5.8,1001.0,52.0,87.0,184.7,3.1
2023-08-06 12:00:00,7.6,67.0,0.1,5.2,1001.0,52.0,86.0,177.4,2.8
2023-08-06 13:00:00,8.3,66.0,0.1,4.5,1002.0,45.0,90.0,98.4,4.6
2023-08-06 14:00:00,7.9,65.0,0.1,4.3,1002.0,40.0,92.0,113.7,2.9
2023-08-06 15:00:00,8.7,64.0,0.1,3.6,1002.0,38.0,94.0,96.2,4.3
2023-08-06 16:00:00,8.9,65.0,0.1,2.9,1002.0,35.0,97.0,91.6,4.6
2023-08-06 17:00:00,8.4,64.0,0.1,2.5,1002.0,31.0,100.0,121.7,4.1
2023-08-06 18:00:00,8.1,63.0,0.1,2.4,1001.0,28.0,102.0,153.2,4.2
